,TEAM,CONF,Power Conference,G,W,ADJEM,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOM,TOR,RBM,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POSTSEASON,Year
1352,Auburn,SEC,1,27,13,11.799999999999997,110.5,98.7,0.786,51.2,49.6,-3.3999999999999986,21.9,3.3000000000000007,18.5,35.0,31.7,36.2,31.6,53.1,49.9,32.6,32.7,71.0,-2.2,,,2021
1353,Louisville,ACC,1,20,13,11.899999999999991,106.6,94.7,0.7967,47.8,48.4,-0.5999999999999979,17.2,5.800000000000001,16.6,32.0,26.2,32.1,29.8,48.4,50.3,30.8,30.5,66.1,1.3,,,2021
1354,Bellarmine,ASun,0,18,13,-0.09999999999999432,107.5,107.6,0.4978,55.9,55.8,5.800000000000001,17.5,-2.200000000000003,23.3,26.4,28.6,28.4,28.2,55.9,52.4,37.1,39.5,64.5,-4.8,,,2021
1355,James Madison,CAA,0,17,13,2.700000000000003,104.4,101.7,0.5761,50.5,49.6,4.100000000000001,16.7,-0.3000000000000007,20.8,27.9,28.2,40.8,33.4,50.9,50.3,33.3,32.6,72.0,-4.5,,,2021
1356,Wagner,NEC,0,20,13,-4.200000000000003,101.3,105.5,0.385,49.1,50.3,2.799999999999997,18.1,6.699999999999996,20.9,34.8,28.1,28.0,44.3,49.7,49.3,31.8,34.5,65.3,-5.0,,,2021
1357,Richmond,A10,0,20,13,12.200000000000003,109.7,97.5,0.796,53.0,52.4,6.300000000000001,15.0,-8.399999999999999,21.3,19.5,27.9,30.8,28.9,53.9,54.8,34.3,32.2,69.3,-1.4,,,2021
1358,Davidson,A10,0,20,13,12.600000000000009,112.9,100.3,0.7959,55.5,49.3,-1.1000000000000014,17.3,6.100000000000001,16.2,28.3,22.2,27.1,28.9,56.9,48.7,36.0,33.4,63.3,-2.1,,,2021
1359,Xavier,BE,1,21,13,13.0,109.8,96.8,0.8087,52.1,47.6,0.5999999999999979,15.8,-0.5,16.4,26.8,27.3,25.9,23.5,54.3,45.7,32.5,33.8,68.4,-0.6,,,2021
1360,George Mason,A10,0,21,13,3.4000000000000057,101.4,98.0,0.5956,48.7,50.3,1.6999999999999993,17.6,7.400000000000002,19.3,30.3,22.9,29.3,28.6,48.5,48.4,32.7,35.7,68.2,-3.9,,,2021
1361,Loyola Marymount,WCC,0,22,13,7.200000000000003,107.0,99.8,0.6909,51.7,50.8,-6.099999999999998,23.4,11.900000000000002,17.3,32.6,20.7,41.3,34.8,52.2,50.3,33.8,34.5,66.4,-2.5,,,2021
1362,Northern Kentucky,Horz,0,25,14,-5.400000000000006,102.8,108.2,0.3578,50.6,51.7,0.29999999999999716,18.6,2.1999999999999957,18.9,34.9,32.7,27.8,32.5,53.7,50.8,30.7,35.5,65.1,-7.8,,,2021
1363,Saint Peter's,MAAC,0,25,14,-5.0,90.2,95.2,0.3505,45.6,44.9,0.6999999999999993,21.8,2.6999999999999993,22.5,30.4,27.7,32.7,39.5,44.1,41.6,32.3,33.6,67.2,-8.1,,,2021
1364,Bowling Green,MAC,0,24,14,0.9000000000000057,104.5,103.6,0.5247,48.1,51.5,5.400000000000002,13.7,1.1000000000000014,19.1,30.3,29.2,28.9,30.1,48.4,51.7,31.8,34.1,70.5,-5.5,,,2021
1365,Wyoming,MWC,0,25,14,0.8000000000000114,108.4,107.6,0.521,53.7,52.9,2.200000000000001,15.9,-4.900000000000002,18.1,22.9,27.8,35.3,33.9,53.9,54.4,35.7,33.0,69.4,-5.2,,,2021
1366,South Dakota,Sum,0,24,14,0.7999999999999972,106.7,105.9,0.5209,53.2,49.5,0.0,15.4,-2.6999999999999993,15.4,21.7,24.4,33.1,35.3,50.5,47.3,39.1,35.4,69.2,-7.3,,,2021
1367,Georgia,SEC,1,25,14,8.5,108.2,99.7,0.7198,50.7,52.5,0.10000000000000142,21.5,0.5,21.6,32.8,32.3,34.3,31.4,51.8,53.3,32.3,34.2,73.3,-2.2,,,2021
1368,Seton Hall,BE,1,27,14,14.700000000000003,109.5,94.8,0.8401,50.0,49.4,0.3000000000000007,18.9,-0.10000000000000142,19.2,29.7,29.8,35.7,27.3,51.1,46.6,32.1,36.6,67.1,-1.0,,,2021
1369,Austin Peay,OVC,0,25,14,-2.6000000000000085,104.3,106.9,0.4316,50.4,54.8,1.1000000000000014,21.2,6.100000000000001,22.3,35.7,29.6,29.4,32.9,50.6,54.5,33.3,36.9,66.9,-10.4,,,2021
1370,Stanford,P12,1,27,14,10.200000000000003,103.8,93.6,0.7679,51.4,48.3,-0.6999999999999993,21.0,-3.599999999999998,20.3,25.1,28.7,36.5,27.0,52.8,46.9,32.2,33.6,69.4,-2.4,,,2021
1371,Washington St.,P12,1,27,14,7.5,101.1,93.6,0.7087,47.9,46.6,-3.1000000000000014,21.6,4.800000000000001,18.5,30.8,26.0,34.7,32.7,45.7,46.4,34.1,31.3,68.0,-4.5,,,2021
1372,Minnesota,B10,1,29,14,11.700000000000003,107.4,95.7,0.7911,45.0,49.7,3.5,15.5,-2.3000000000000007,19.0,29.0,31.3,36.7,34.3,46.7,48.3,28.4,35.2,70.5,-1.1,,,2021
1373,Saint Louis,A10,0,20,14,15.099999999999994,110.1,95.0,0.8447,51.8,48.0,2.0,17.6,14.100000000000001,19.6,36.1,22.0,30.5,36.3,51.4,46.8,35.2,33.3,68.0,-0.7,,,2021
1374,UMBC,AE,0,20,14,-0.20000000000000284,100.0,100.2,0.4946,50.3,46.5,-0.9000000000000021,18.8,1.5,17.9,25.8,24.3,36.6,25.6,49.8,44.5,34.1,32.9,68.2,-3.8,,,2021
1375,UC Riverside,BW,0,22,14,5.0,102.5,97.5,0.6384,52.5,45.8,-1.2000000000000028,17.6,2.3000000000000007,16.4,26.1,23.8,22.0,28.6,50.3,44.7,36.9,31.9,66.8,-4.7,,,2021
1376,Morgan St.,MEAC,0,19,14,-5.3999999999999915,99.9,105.3,0.3543,48.7,48.0,1.4000000000000021,20.7,5.0,22.1,34.5,29.5,37.5,42.9,48.2,50.2,32.9,29.9,71.6,-6.3,,,2021
1377,Dayton,A10,0,23,14,8.900000000000006,107.5,98.6,0.7304,55.5,48.4,-3.8999999999999986,21.4,-4.699999999999999,17.5,23.7,28.4,34.5,26.7,55.0,48.7,37.4,31.8,65.8,-1.9,,,2021
1378,Saint Mary's,WCC,0,23,14,10.0,99.2,89.2,0.7715,47.6,47.6,1.6999999999999993,17.1,4.0,18.8,26.0,22.0,27.7,27.7,49.8,45.9,29.3,34.8,63.6,-0.7,,,2021
1379,Indiana St.,MVC,0,24,15,3.5999999999999943,101.5,97.9,0.6002,48.9,51.5,3.3999999999999986,18.3,-2.099999999999998,21.7,25.3,27.4,36.3,28.3,47.9,52.6,33.8,33.1,67.0,-3.9,,,2021
1380,Cal St. Bakersfield,BW,0,24,15,-0.10000000000000853,102.3,102.4,0.4963,48.4,50.6,1.0,19.6,12.8,20.6,38.5,25.7,26.9,42.3,47.6,49.4,33.8,34.9,63.8,-6.2,,,2021
1381,UTSA,CUSA,0,22,15,1.2999999999999972,106.2,104.9,0.5332,49.4,50.9,2.400000000000002,15.7,-0.3999999999999986,18.1,26.5,26.9,23.7,38.3,49.2,49.8,33.1,35.1,71.9,-6.4,,,2021
1382,Lipscomb,ASun,0,23,15,-6.299999999999997,100.2,106.5,0.3311,51.2,51.5,1.0,17.4,-5.199999999999999,18.4,23.2,28.4,36.5,22.7,51.2,53.4,34.1,32.8,66.5,-8.9,,,2021
1383,Radford,BSth,0,25,15,-6.0,97.9,103.9,0.3351,50.5,49.9,-5.199999999999999,23.2,8.899999999999999,18.0,33.4,24.5,40.2,25.0,52.9,46.0,30.9,37.2,63.9,-8.8,,,2021
1384,Youngstown St.,Horz,0,23,15,-6.5,101.7,108.2,0.3275,48.7,54.3,2.0,16.7,3.8999999999999986,18.7,32.9,29.0,31.6,26.3,50.1,54.1,30.9,36.4,67.4,-9.3,,,2021
1385,North Dakota St.,Sum,0,27,15,-0.09999999999999432,101.9,102.0,0.4988,50.4,49.9,-4.899999999999999,18.7,9.0,13.8,28.7,19.7,33.6,26.3,49.9,49.5,34.1,33.7,64.9,-7.2,,,2021
1386,Montana,BSky,0,23,15,-4.0,98.4,102.4,0.3874,48.9,49.6,-1.1999999999999993,19.4,-6.400000000000002,18.2,22.7,29.1,35.9,40.4,46.5,50.2,36.6,32.4,65.9,-8.6,,,2021
1387,Rice,CUSA,0,25,15,-2.700000000000003,103.3,106.0,0.4244,52.6,51.8,-4.0,21.1,-0.10000000000000142,17.1,26.7,26.8,26.3,22.0,51.2,50.7,36.1,35.8,69.7,-7.6,,,2021
1388,Mississippi St.,SEC,1,29,15,11.300000000000011,105.4,94.1,0.7875,49.6,47.0,-4.399999999999999,21.9,8.799999999999997,17.5,36.4,27.6,32.9,24.1,49.4,45.9,33.6,32.3,65.6,-3.0,,,2021
1389,Navy,Pat,0,18,15,1.6999999999999886,103.6,101.9,0.5481,50.1,52.4,4.199999999999999,18.2,7.5,22.4,32.4,24.9,33.0,32.5,50.6,53.7,32.7,33.5,66.7,-0.5,,,2021
1390,Bryant,NEC,0,20,15,0.7000000000000028,103.3,102.6,0.5186,53.7,46.5,-3.6000000000000014,20.6,-0.5999999999999979,17.0,29.1,29.7,34.6,27.0,51.5,48.6,37.9,28.9,74.0,-3.9,,,2021
1391,Marshall,CUSA,0,22,15,6.799999999999997,108.8,102.0,0.6772,54.8,49.9,3.5,16.3,-4.399999999999999,19.8,23.8,28.2,24.2,27.5,55.5,47.7,36.0,35.9,73.0,-2.7,,,2021
1392,Old Dominion,CUSA,0,22,15,1.3999999999999915,100.8,99.4,0.5391,48.6,50.0,0.8999999999999986,18.5,2.1999999999999993,19.4,27.9,25.7,31.3,29.4,50.6,47.5,29.4,35.6,67.5,-3.1,,,2021
1393,Akron,MAC,0,21,15,4.599999999999994,106.6,102.0,0.6237,51.5,48.6,-0.6000000000000014,17.0,1.1999999999999993,16.4,30.0,28.8,30.7,27.3,52.7,49.3,33.4,31.6,68.4,-3.1,,,2021
1394,Kent St.,MAC,0,22,15,3.200000000000003,104.0,100.8,0.5891,50.8,49.6,-1.6999999999999993,19.3,5.600000000000001,17.6,34.2,28.6,28.1,27.9,51.3,47.5,33.5,35.3,69.7,-2.8,,,2021
1395,Wofford,SC,0,22,15,1.7000000000000028,104.8,103.1,0.546,54.9,52.0,-0.29999999999999716,18.9,-2.5,18.6,25.5,28.0,24.3,25.4,56.6,52.2,35.6,34.5,65.8,-4.8,,,2021
1396,Nevada,MWC,0,25,16,7.900000000000006,108.0,100.1,0.7038,51.3,48.4,-0.5,18.3,0.0,17.8,24.3,24.3,38.9,41.4,50.0,46.9,35.5,33.6,70.3,-2.8,,,2021
1397,Mississippi,SEC,1,27,16,14.900000000000006,106.4,91.5,0.8493,48.9,48.6,2.3000000000000007,20.4,7.599999999999998,22.7,34.8,27.2,34.4,33.0,50.6,45.8,29.9,35.7,65.1,-1.3,,,2021
1398,St. John's,BE,1,27,16,12.400000000000006,110.7,98.3,0.7974,50.4,52.6,5.099999999999998,16.8,-1.3000000000000007,21.9,29.2,30.5,28.6,31.8,49.8,53.3,34.4,34.2,73.8,-0.6,,,2021
1399,Stephen F. Austin,Slnd,0,18,16,0.4000000000000057,102.9,102.5,0.5124,55.0,50.9,1.1000000000000014,23.4,9.3,24.5,36.5,27.2,44.0,42.2,57.1,50.5,32.2,34.5,69.7,-2.7,,,2021
1400,Prairie View A&M,SWAC,0,21,16,-6.099999999999994,94.9,101.0,0.3277,50.3,47.3,6.300000000000001,19.4,-0.5,25.7,30.9,31.4,26.9,46.3,53.0,47.1,30.4,31.8,68.9,-3.2,,,2021
1401,Georgia St.,SB,0,20,16,1.0999999999999943,105.3,104.2,0.5298,51.3,48.8,2.8999999999999986,16.8,-1.6000000000000014,19.7,30.9,32.5,32.6,34.6,51.0,47.2,34.5,34.1,70.8,-3.3,,,2021
1402,Coastal Carolina,SB,0,19,16,-2.5,99.1,101.6,0.4284,50.0,45.9,-3.6999999999999993,21.8,8.3,18.1,35.5,27.2,32.2,29.8,48.7,45.3,34.6,31.0,70.7,-5.3,,,2021
1403,South Dakota St.,Sum,0,22,16,3.0,108.6,105.6,0.5789,56.5,51.2,-2.0,17.3,2.8999999999999986,15.3,24.0,21.1,38.0,26.3,53.9,49.9,40.9,35.5,71.3,-3.2,,,2021
1404,Memphis,Amer,0,24,16,16.900000000000006,103.2,86.3,0.8872,50.4,43.9,0.0,22.4,8.800000000000004,22.4,33.7,24.9,34.2,36.1,48.8,45.9,35.4,27.1,72.3,-1.0,,,2021
1405,Buffalo,MAC,0,23,16,10.900000000000006,106.7,95.8,0.7765,51.1,46.2,-0.7999999999999972,18.4,10.599999999999998,17.6,37.4,26.8,30.4,29.5,51.1,48.0,34.0,28.3,73.5,-3.5,,,2021
1406,Furman,SC,0,22,16,7.599999999999994,108.1,100.5,0.6987,56.7,51.5,2.6999999999999993,17.8,-1.0999999999999979,20.5,26.3,27.4,25.8,28.7,60.8,51.5,34.8,34.3,68.2,-4.7,,,2021
1407,Campbell,BSth,0,25,17,-3.4000000000000057,102.8,106.2,0.4054,55.7,52.0,3.0,18.5,-11.299999999999997,21.5,19.6,30.9,33.8,30.5,55.4,55.4,37.4,31.0,64.2,-6.7,,,2021
1408,South Alabama,SB,0,24,17,-5.199999999999989,101.9,107.1,0.363,50.8,49.7,1.6000000000000014,17.7,-6.600000000000001,19.3,26.4,33.0,31.0,24.6,49.4,49.1,35.1,33.5,66.8,-8.2,,,2021
1409,Weber St.,BSky,0,20,17,1.4000000000000057,105.7,104.3,0.5383,56.4,49.9,1.6999999999999993,17.2,-2.1000000000000014,18.9,22.4,24.5,36.8,32.2,57.3,48.3,36.6,35.2,71.8,-3.4,,,2021
1410,Missouri St.,MVC,0,22,17,6.299999999999997,105.3,99.0,0.6708,54.2,47.5,-4.0,18.2,1.6000000000000014,14.2,23.8,22.2,30.6,28.0,55.2,46.4,35.0,33.0,69.0,-2.8,,,2021
1411,Arizona,P12,1,26,17,16.19999999999999,113.1,96.9,0.8559,50.5,49.2,0.8000000000000007,17.2,9.899999999999999,18.0,34.3,24.4,41.8,32.4,48.1,48.0,37.2,34.1,68.1,-0.6,,,2021
1412,Louisiana Lafayette,SB,0,24,17,-3.700000000000003,101.2,104.9,0.3978,50.3,48.4,-3.1999999999999993,20.4,4.300000000000004,17.2,32.2,27.9,30.1,30.3,48.8,46.7,35.6,34.9,71.1,-5.9,,,2021
1413,Mercer,SC,0,26,18,2.4000000000000057,105.2,102.8,0.5658,54.3,50.2,-1.1999999999999993,18.0,0.10000000000000142,16.8,26.1,26.0,24.8,27.1,53.9,52.1,36.6,31.4,67.9,-6.3,,,2021
1414,Wright St.,Horz,0,24,18,10.200000000000003,107.0,96.8,0.759,54.4,45.1,-1.3999999999999986,18.0,9.200000000000003,16.6,34.1,24.9,34.5,21.8,53.8,44.8,37.0,30.6,71.4,-3.6,,,2021
1415,Colorado St.,MWC,0,23,18,9.900000000000006,106.4,96.5,0.7542,54.9,47.5,-0.10000000000000142,20.0,-1.3999999999999986,19.9,24.6,26.0,33.9,27.8,55.7,49.6,36.0,29.9,69.3,0.2,,,2021
1416,Texas St.,SB,0,23,18,0.29999999999999716,99.6,99.3,0.5073,51.8,49.7,2.599999999999998,20.1,2.1000000000000014,22.7,28.6,26.5,27.1,33.3,49.1,47.5,39.4,35.2,62.9,-4.4,,,2021
1417,Nicholls St.,Slnd,0,24,18,-6.099999999999994,98.0,104.1,0.3331,51.0,49.2,3.0,17.6,0.6000000000000014,20.6,28.6,28.0,27.8,34.4,53.0,47.6,31.8,34.8,71.8,-4.1,,,2021
1418,Boise St.,MWC,0,25,18,11.0,107.7,96.7,0.7753,52.1,48.7,3.6999999999999993,16.5,3.5,20.2,27.3,23.8,34.4,28.0,52.4,48.5,34.4,32.6,69.3,-0.7,,,2021
1419,Chattanooga,SC,0,24,18,1.8000000000000114,102.9,101.1,0.5488,50.4,51.9,2.9000000000000004,15.9,-2.5,18.8,22.6,25.1,28.1,23.4,48.6,52.2,35.4,34.3,66.8,-4.3,,,2021
1420,UC Irvine,BW,0,25,18,4.700000000000003,99.0,94.3,0.6357,47.3,45.6,-0.6999999999999993,18.9,6.400000000000002,18.2,31.1,24.7,29.1,28.1,46.7,43.2,32.9,32.9,67.8,-3.7,,,2021
1421,Jacksonville St.,OVC,0,25,18,0.4000000000000057,104.5,104.1,0.5115,52.5,48.1,-4.199999999999999,19.9,4.200000000000003,15.7,32.2,28.0,31.0,25.5,52.8,47.5,34.6,32.7,66.1,-5.2,,,2021
1422,Sam Houston St.,Slnd,0,24,19,-1.7999999999999972,100.4,102.2,0.4483,50.4,48.5,1.6999999999999993,20.3,-3.400000000000002,22.0,29.3,32.7,30.0,39.5,49.1,50.3,34.8,30.3,71.0,-4.4,,,2021
1423,Southern Utah,BSky,0,19,20,0.6999999999999886,106.6,105.9,0.5196,52.4,51.7,1.0,16.0,5.300000000000001,17.0,29.2,23.9,39.4,31.2,54.0,50.4,33.4,35.8,70.3,-1.7,,,2021
1424,Western Kentucky,CUSA,0,27,20,8.199999999999989,104.6,96.4,0.7187,51.0,48.9,-2.1999999999999993,21.2,7.700000000000003,19.0,32.1,24.4,36.2,22.2,50.6,45.8,34.5,35.8,68.1,-0.4,,,2021
1425,Louisiana Tech,CUSA,0,27,21,9.299999999999997,102.7,93.4,0.7479,50.5,45.6,0.40000000000000213,18.4,3.700000000000003,18.8,27.1,23.4,35.3,26.4,49.7,46.4,34.6,29.6,69.6,-1.7,,,2021
1426,Toledo,MAC,0,29,21,11.5,113.3,101.8,0.7743,54.3,48.3,1.8999999999999986,15.5,-1.0999999999999979,17.4,29.6,30.7,28.5,23.4,52.5,51.0,37.7,29.5,69.1,-2.1,,,2021
1427,UAB,CUSA,0,27,22,7.900000000000006,102.5,94.6,0.7153,48.6,47.0,8.000000000000002,15.6,3.6000000000000014,23.6,29.0,25.4,29.9,27.1,49.4,46.1,31.1,32.4,67.5,-2.7,,,2021
1428,Eastern Kentucky,OVC,0,27,22,-0.7999999999999972,101.5,102.3,0.4749,51.2,51.0,7.699999999999999,16.6,-3.3999999999999986,24.3,26.8,30.2,25.6,32.2,49.6,51.8,35.8,33.0,75.1,-3.8,,,2021
1429,Belmont,OVC,0,29,26,6.900000000000006,108.5,101.6,0.6786,56.3,49.3,3.6999999999999993,16.6,-1.0999999999999979,20.3,26.1,27.2,27.9,24.6,59.4,48.2,34.7,34.0,71.1,-1.1,,,2021
1430,Kansas,B12,1,30,28,28.39999999999999,116.1,87.7,0.9616,53.7,43.7,-0.09999999999999787,18.7,6.200000000000003,18.6,32.6,26.4,35.8,23.2,54.9,42.4,34.1,30.5,67.4,10.8,,,2020
1431,Baylor,B12,1,30,26,26.099999999999994,114.5,88.4,0.9513,49.4,45.2,4.899999999999999,17.8,5.9999999999999964,22.7,35.8,29.8,30.8,30.8,47.5,44.4,35.1,31.1,66.2,8.5,,,2020
1432,Gonzaga,WCC,0,33,31,27.0,121.3,94.3,0.9472,57.5,47.6,3.099999999999998,15.3,10.900000000000002,18.4,33.6,22.7,38.8,21.8,57.4,47.4,38.6,32.0,72.0,7.7,,,2020
1433,Dayton,A10,0,31,29,26.099999999999994,119.5,93.4,0.9445,59.7,46.6,0.8000000000000007,18.0,-0.20000000000000284,18.8,26.4,26.6,33.9,30.9,62.3,45.1,37.1,33.0,67.5,6.8,,,2020
1434,Michigan St.,B10,1,31,22,23.5,114.8,91.3,0.9326,52.6,43.3,-2.3000000000000007,18.1,6.799999999999997,15.8,32.8,26.0,30.8,29.3,52.9,43.4,34.8,28.7,69.3,5.2,,,2020
1435,Duke,ACC,1,31,25,23.39999999999999,115.3,91.9,0.931,52.6,45.7,2.3999999999999986,17.8,6.799999999999997,20.2,34.8,28.0,35.6,30.9,52.5,46.0,35.2,29.9,71.7,5.1,,,2020
1436,Creighton,BE,1,30,24,24.19999999999999,120.6,96.4,0.9289,55.2,48.4,1.700000000000001,15.9,-6.300000000000001,17.6,23.9,30.2,28.8,23.4,53.0,48.9,38.7,31.8,68.3,6.1,,,2020
1437,Ohio St.,B10,1,31,21,22.0,114.6,92.6,0.92,52.3,46.2,-0.8000000000000007,19.1,5.600000000000001,18.3,31.1,25.5,36.7,29.3,49.7,44.2,37.3,32.7,66.2,3.8,,,2020
1438,Louisville,ACC,1,31,24,21.19999999999999,115.1,93.9,0.912,52.5,45.1,-0.6000000000000014,18.0,7.0,17.4,32.0,25.0,32.2,29.0,50.1,45.1,37.6,30.1,66.9,4.3,,,2020
1439,San Diego St.,MWC,0,31,30,21.0,113.8,92.8,0.9119,54.6,45.2,5.100000000000001,16.2,2.8000000000000007,21.3,28.2,25.4,28.3,30.6,53.0,45.3,37.9,30.1,64.7,6.7,,,2020
1440,Villanova,BE,1,31,24,20.299999999999997,114.0,93.7,0.9045,52.6,48.2,0.8999999999999986,16.0,1.1999999999999993,16.9,25.7,24.5,26.9,23.6,51.5,47.9,35.9,32.5,66.2,6.8,,,2020
1441,Houston,Amer,0,31,23,19.89999999999999,112.1,92.2,0.9041,48.0,43.9,0.3999999999999986,17.8,13.400000000000002,18.2,38.7,25.3,32.9,41.6,46.6,44.5,33.7,28.6,65.7,2.7,,,2020
1442,Arizona,P12,1,32,21,19.700000000000003,110.9,91.2,0.904,50.7,45.3,3.900000000000002,16.7,4.800000000000001,20.6,30.7,25.9,36.7,35.2,49.6,44.4,35.2,31.2,69.3,0.8,,,2020
1443,Michigan,B10,1,31,19,19.900000000000006,113.0,93.1,0.9028,52.8,46.9,0.8000000000000007,15.3,-0.5,16.1,25.0,25.5,26.7,26.4,54.1,46.3,33.9,32.3,68.6,2.8,,,2020
1444,Penn St.,B10,1,31,21,19.5,111.4,91.9,0.9019,49.5,46.4,2.8000000000000007,15.8,1.5999999999999979,18.6,29.2,27.6,31.0,31.8,50.0,45.2,32.5,32.5,70.9,3.4,,,2020
1445,West Virginia,B12,1,31,21,18.80000000000001,107.4,88.6,0.901,46.5,44.6,1.6999999999999993,20.7,12.5,22.4,40.1,27.6,40.5,37.1,48.0,45.4,28.6,28.8,69.3,3.3,,,2020
1446,BYU,WCC,0,31,24,19.900000000000006,115.9,96.0,0.8973,58.1,49.0,2.6999999999999993,15.5,-3.5,18.2,20.6,24.1,23.4,27.9,54.8,50.8,41.9,30.3,69.4,2.7,,,2020
1447,Oregon,P12,1,31,24,20.099999999999994,117.5,97.4,0.8968,54.3,47.3,2.3000000000000007,17.5,1.6000000000000014,19.8,32.7,31.1,28.9,29.5,51.4,46.2,39.6,32.6,65.2,4.7,,,2020
1448,Wisconsin,B10,1,31,21,18.900000000000006,110.9,92.0,0.8952,50.3,46.4,1.4999999999999982,15.4,-1.7999999999999972,16.9,24.1,25.9,26.9,25.3,48.3,44.9,35.2,33.1,63.5,4.2,,,2020
1449,Florida St.,ACC,1,31,26,18.700000000000003,111.2,92.5,0.8921,51.9,47.0,4.800000000000001,18.9,3.3000000000000007,23.7,33.5,30.2,30.1,34.4,51.5,46.6,35.1,31.7,69.9,6.9,,,2020
1450,Seton Hall,BE,1,30,21,18.700000000000003,112.2,93.5,0.8913,51.4,45.7,0.8999999999999986,18.6,-1.2999999999999972,19.5,29.1,30.4,34.8,32.4,52.3,44.4,33.5,32.0,69.8,4.6,,,2020
1451,Texas Tech,B12,1,31,18,18.200000000000003,109.9,91.7,0.8891,51.8,46.3,3.400000000000002,19.7,-1.3000000000000007,23.1,27.9,29.2,34.5,35.4,50.9,46.2,35.6,31.0,67.2,-0.4,,,2020
1452,Purdue,B10,1,31,16,18.0,109.6,91.6,0.887,47.8,47.1,3.0,17.4,7.699999999999999,20.4,34.9,27.2,25.8,31.9,46.7,48.1,33.0,30.5,64.3,-0.6,,,2020
1453,Butler,BE,1,31,22,18.10000000000001,112.7,94.6,0.8817,52.3,45.8,0.5999999999999979,17.3,4.0,17.9,29.4,25.4,29.4,30.9,52.9,43.5,34.1,33.0,63.7,4.5,,,2020
1454,Providence,BE,1,31,19,17.5,109.3,91.8,0.8812,47.3,47.4,2.099999999999998,19.3,5.300000000000004,21.4,33.7,28.4,35.9,37.4,45.9,47.9,33.2,31.1,68.6,0.3,,,2020
1455,Maryland,B10,1,31,24,17.89999999999999,112.6,94.7,0.8797,48.6,46.1,0.6000000000000014,16.7,4.899999999999999,17.3,31.5,26.6,37.7,24.2,50.1,44.5,31.1,32.5,67.1,6.8,,,2020
1456,Minnesota,B10,1,31,15,17.5,111.9,94.4,0.8764,49.4,45.6,-0.8999999999999986,16.7,3.400000000000002,15.8,31.3,27.9,27.5,28.0,48.6,45.4,33.7,30.7,66.8,-1.5,,,2020
1457,Kentucky,SEC,1,31,25,17.599999999999994,112.8,95.2,0.8754,50.7,45.3,-0.8000000000000007,18.1,2.3999999999999986,17.3,30.9,28.5,40.7,32.1,50.4,44.9,34.3,30.7,67.6,5.1,,,2020
1458,Illinois,B10,1,30,21,17.0,110.9,93.9,0.8719,48.3,47.0,-1.2999999999999972,17.9,9.900000000000002,16.6,35.6,25.7,32.2,23.9,49.6,45.8,30.3,33.0,66.3,3.0,,,2020
1459,Rutgers,B10,1,30,20,16.5,107.5,91.0,0.8711,48.9,45.1,1.0,17.9,6.600000000000001,18.9,32.0,25.4,29.1,27.5,50.1,43.8,30.8,31.2,67.3,1.6,,,2020
1460,Iowa,B10,1,31,20,17.5,117.2,99.7,0.8653,51.6,49.4,0.5,17.1,2.5,17.6,32.0,29.5,34.4,26.8,51.3,50.3,34.7,32.1,70.1,3.3,,,2020
1461,Florida,SEC,1,31,19,16.69999999999999,112.6,95.9,0.864,52.1,47.9,1.3999999999999986,17.8,3.700000000000003,19.2,31.1,27.4,34.0,33.7,52.2,47.4,34.7,32.6,64.9,0.2,,,2020
1462,Marquette,BE,1,30,18,16.5,113.9,97.4,0.8581,51.6,46.8,-3.799999999999999,18.9,4.0,15.1,30.0,26.0,39.2,34.9,46.9,46.0,38.2,32.2,70.8,1.2,,,2020
1463,Virginia,ACC,1,30,23,14.400000000000006,100.0,85.6,0.8565,46.9,43.1,-0.8000000000000007,20.1,3.1999999999999993,19.3,26.4,23.2,26.6,21.6,47.8,42.5,30.3,29.3,59.4,3.8,,,2020
1464,Wichita St.,Amer,0,31,23,15.0,105.2,90.2,0.855,47.1,44.4,2.200000000000003,17.9,7.599999999999998,20.1,31.7,24.1,33.7,38.4,45.8,43.9,32.8,30.2,69.4,1.9,,,2020
1465,Indiana,B10,1,32,20,14.799999999999997,108.1,93.3,0.8444,49.3,47.9,-0.5,18.3,7.899999999999999,17.8,32.4,24.5,39.2,32.6,49.5,47.6,32.6,32.2,67.9,1.8,,,2020
1466,Oklahoma,B12,1,31,19,14.799999999999997,108.2,93.4,0.8442,48.2,46.7,0.6999999999999993,16.0,-4.0,16.7,23.4,27.4,31.3,19.7,48.6,44.2,31.8,33.6,69.7,2.1,,,2020
1467,Utah St.,MWC,0,32,26,14.900000000000006,109.4,94.5,0.8435,51.8,46.4,-0.6999999999999993,18.2,8.3,17.5,30.7,22.4,36.3,26.8,53.3,44.9,32.9,32.3,67.5,1.2,,,2020
1468,Auburn,SEC,1,31,25,15.0,111.1,96.1,0.8415,50.0,47.1,0.8000000000000007,17.9,7.899999999999999,18.7,35.3,27.4,43.8,33.9,53.3,46.2,30.6,32.5,69.3,4.6,,,2020
1469,Xavier,BE,1,32,19,14.300000000000011,106.4,92.1,0.8396,49.0,46.4,-1.1999999999999993,19.8,4.600000000000001,18.6,32.2,27.6,30.9,28.9,50.2,46.7,31.2,30.5,68.1,0.3,,,2020
