,TEAM,CONF,Power Conference,ADJEM,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOM,TOR,RBM,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POSTSEASON,Year
2270,College of Charleston,CAA,0,0.3588709677419354,0.3532934131736525,0.6848249027237348,0.5074972571010605,0.4603174603174609,0.7346938775510203,0.6198347107438017,0.2191780821917808,0.3303964757709251,0.30769230769230793,0.20359281437125754,0.49541284403669694,0.5734597156398105,0.35,0.435483870967742,0.6776315789473681,0.40776699029126195,0.5750000000000002,0.33950617283950635,0.4530612244897958,13.0,1,2018
2272,Wright St.,Horz,0,0.35282258064516125,0.1317365269461077,0.4085603112840466,0.5017676459831768,0.13492063492063533,0.5714285714285712,0.5950413223140495,0.6986301369863015,0.5859030837004405,0.5811965811965814,0.39520958083832336,0.2568807339449539,0.5118483412322274,0.27142857142857146,0.08870967741935498,0.4868421052631575,0.17475728155339798,0.5875000000000004,0.5432098765432096,0.3959183673469387,14.0,1,2018
2286,Lipscomb,ASun,0,0.33669354838709675,0.2455089820359282,0.5875486381322954,0.46970620504693394,0.3650793650793651,0.9489795918367347,0.3884297520661156,0.8904109589041096,0.5726872246696034,0.4871794871794872,0.3173652694610778,0.16513761467889898,0.7630331753554502,0.5750000000000001,0.532258064516129,0.947368421052631,0.0970873786407771,0.47499999999999964,0.950617283950618,0.40816326530612235,15.0,1,2018
2289,Iona,MAAC,0,0.33266129032258057,0.41317365269461037,0.8132295719844356,0.46458612702669755,0.5555555555555558,1.0,0.628099173553719,0.34246575342465757,0.15859030837004395,0.3931623931623933,0.14371257485029942,0.761467889908257,0.27014218009478674,0.22499999999999998,0.39516129032258096,0.875,0.6407766990291259,0.7249999999999996,0.6790123456790127,0.2408163265306122,15.0,1,2018
2299,UMBC,AE,0,0.30645161290322553,0.2125748502994007,0.6031128404669261,0.41948067780080456,0.42063492063492136,0.9081632653061229,0.6859504132231404,0.506849315068493,0.330396475770925,0.5555555555555556,0.22754491017964074,0.5321100917431192,0.27014218009478674,0.3035714285714285,0.12096774193548399,0.8289473684210522,0.6310679611650487,0.625,0.5432098765432096,0.33877551020408153,16.0,2,2018
2307,Cal St. Fullerton,BW,0,0.2903225806451611,0.19760479041916135,0.6147859922178984,0.3947336340363281,0.373015873015873,0.5612244897959187,0.1900826446280992,0.9863013698630136,0.3083700440528635,0.341880341880342,0.23353293413173648,0.5871559633027519,1.0000000000000002,0.46071428571428574,0.435483870967742,0.4342105263157894,0.20388349514563098,0.7999999999999998,0.6296296296296298,0.3142857142857142,15.0,1,2018
2318,Radford,BSth,0,0.2782258064516128,0.18862275449101773,0.6264591439688711,0.37023040351091063,0.19047619047619024,0.7551020408163271,0.5206611570247934,0.7123287671232874,0.6123348017621146,0.512820512820513,0.5928143712574852,0.5045871559633026,0.31753554502369674,0.33571428571428574,0.04032258064516148,0.6907894736842102,0.32038834951456296,0.5750000000000002,0.2283950617283952,0.273469387755102,16.0,1,2018
2393,LIU Brooklyn,NEC,0,0.14717741935483863,0.2065868263473054,0.9027237354085607,0.17249786663415823,0.41269841269841256,0.7448979591836737,0.14876033057851246,0.8219178082191783,0.41850220264317173,0.19658119658119677,0.437125748502994,0.6697247706422016,0.6729857819905214,0.3392857142857143,0.4596774193548381,0.7960526315789469,0.28155339805825275,0.34999999999999964,0.7592592592592586,0.0,16.0,0,2018
2394,Texas Southern,SWAC,0,0.14112903225806422,0.27245508982035904,1.0,0.17164452029745209,0.28571428571428603,0.8673469387755111,0.3140495867768595,0.506849315068493,0.2599118942731277,0.170940170940171,0.38323353293413187,0.9174311926605503,0.872037914691943,0.3178571428571427,0.153225806451613,0.7236842105263155,0.40776699029126195,0.8250000000000002,0.7469135802469129,0.09387755102040807,16.0,1,2018
2459,North Carolina Central,MEAC,0,0.0,0.0,0.9182879377431901,0.0,0.2777777777777777,0.591836734693878,0.0661157024793389,1.0,0.5770925110132159,0.22222222222222232,0.6467065868263473,0.6605504587155959,0.2748815165876777,0.4285714285714285,0.379032258064516,0.638157894736842,0.05825242718446555,0.34999999999999964,0.3641975308641978,0.048979591836734615,16.0,0,2018
2487,Gonzaga,WCC,0,1.0,0.693877551020408,0.0,1.0,0.7440000000000007,0.0,0.36184210526315796,0.23469387755102034,0.5535714285714286,0.14634146341463428,0.3791208791208791,0.3307692307692307,0.7336683417085428,0.20600858369098696,0.7819548872180446,0.0,0.6466165413533838,0.0,0.7832167832167842,0.8373205741626795,1.0,6,2017
2488,North Carolina,ACC,1,0.946524064171123,0.8027210884353742,0.22222222222222232,0.9820378318232396,0.3520000000000003,0.5511811023622046,0.4605263157894738,0.23469387755102034,1.0,0.2682926829268293,1.0,0.2384615384615385,0.4974874371859297,0.40772532188841215,0.3834586466165417,0.44366197183098555,0.4436090225563909,0.5326086956521738,0.8741258741258742,0.8708133971291867,1.0,7,2017
2489,Villanova,BE,1,0.9518716577540107,0.8435374149659869,0.2649572649572649,0.9814020028612304,0.8160000000000007,0.5511811023622046,0.49999999999999994,0.3265306122448981,0.5035714285714286,0.3902439024390245,0.39010989010989006,0.4538461538461538,0.5326633165829147,0.0,1.0,0.640845070422535,0.5488721804511276,0.22826086956521774,0.37062937062937085,1.0,1.0,2,2017
2490,Kansas,B12,1,0.8796791443850267,0.8197278911564623,0.3504273504273505,0.95930694643141,0.7040000000000006,0.5511811023622046,0.36842105263157887,0.37755102040816335,0.5750000000000002,0.2682926829268293,0.6043956043956045,0.5999999999999999,0.5829145728643217,0.3390557939914164,0.5789473684210531,0.37323943661971803,0.8120300751879701,0.7173913043478262,0.7762237762237776,0.9952153110047848,1.0,4,2017
2491,Kentucky,SEC,1,0.8796791443850267,0.7108843537414962,0.21367521367521336,0.9664600222540137,0.4480000000000004,0.5039370078740157,0.5328947368421052,0.18367346938775486,0.6250000000000001,0.31707317073170715,0.5714285714285714,0.4461538461538461,0.829145728643216,0.4892703862660944,0.5263157894736841,0.5845070422535206,0.4285714285714284,0.1739130434782612,0.9370629370629375,0.8995215311004785,2.0,4,2017
2492,Louisville,ACC,1,0.855614973262032,0.6870748299319724,0.22222222222222232,0.9588300747099031,0.3280000000000003,0.36220472440944906,0.5394736842105263,0.2142857142857142,0.7107142857142859,0.34959349593495936,0.7472527472527477,0.5076923076923079,0.48241206030150763,0.7167381974248926,0.34586466165413565,0.33802816901408406,0.4436090225563909,0.2826086956521743,0.6363636363636376,0.799043062200957,2.0,2,2017
2493,Duke,ACC,1,0.8663101604278076,0.8401360544217682,0.39743589743589736,0.953584485773327,0.5999999999999996,0.49606299212598426,0.36842105263157887,0.24489795918367352,0.4857142857142857,0.16260162601626016,0.4725274725274726,0.607692307692308,0.7487437185929648,0.3905579399141631,0.5714285714285712,0.6267605633802811,0.6240601503759398,0.03260869565217428,0.6573426573426584,0.8803827751196173,2.0,2,2017
2494,Arizona,P12,1,0.7459893048128343,0.6870748299319724,0.39743589743589736,0.909235415673184,0.5120000000000005,0.5196850393700787,0.3552631578947366,0.2755102040816326,0.6750000000000003,0.1707317073170731,0.5549450549450552,0.3153846153846154,0.8090452261306535,0.27896995708154504,0.4210526315789478,0.5915492957746475,0.7067669172932329,0.21739130434782616,0.47552447552447585,0.8468899521531101,2.0,3,2017
2495,Oregon,P12,1,0.7994652406417113,0.693877551020408,0.3205128205128207,0.9353044031155621,0.6560000000000006,0.417322834645669,0.44736842105263147,0.3265306122448981,0.5214285714285715,0.3252032520325203,0.510989010989011,0.5846153846153845,0.5025125628140703,0.1802575107296137,0.6466165413533833,0.42957746478873204,0.6315789473684212,0.23913043478260887,0.5664335664335676,0.7559808612440192,3.0,5,2017
2496,Baylor,B12,1,0.7593582887700536,0.6462585034013606,0.32478632478632496,0.9202034652678429,0.41600000000000037,0.393700787401575,0.07236842105263153,0.6836734693877551,0.7892857142857144,0.14634146341463428,0.9175824175824174,0.5769230769230769,0.4773869346733668,0.3433476394849787,0.4736842105263164,0.35211267605633756,0.4285714285714284,0.34782608695652195,0.33566433566433584,0.8468899521531101,3.0,3,2017
2497,UCLA,P12,1,0.7780748663101604,0.8639455782312928,0.5683760683760677,0.9120966460022254,1.0,0.598425196850394,0.3486842105263158,0.12244897959183665,0.4357142857142857,0.04065040650406515,0.32967032967032983,0.5153846153846156,0.12060301507537696,0.1416309012875535,0.992481203007519,0.37323943661971803,0.8270676691729326,0.8152173913043477,1.0,0.7846889952153111,3.0,3,2017
2498,Florida St.,ACC,1,0.697860962566845,0.6122448979591839,0.3803418803418803,0.8865045302813545,0.5120000000000005,0.5354330708661417,0.506578947368421,0.25510204081632626,0.5607142857142856,0.3414634146341464,0.5879120879120878,0.607692307692308,0.7035175879396984,0.6523605150214592,0.6390977443609023,0.38028169014084456,0.3834586466165417,0.6413043478260869,0.8741258741258742,0.7511961722488039,3.0,2,2017
2499,Florida,SEC,1,0.8983957219251335,0.6530612244897958,0.11111111111111116,0.9758384994436496,0.3440000000000003,0.3700787401574801,0.5723684210526316,0.3061224489795915,0.5107142857142858,0.46341463414634143,0.4945054945054945,0.5846153846153845,0.7939698492462313,0.5107296137339056,0.33082706766917314,0.4014084507042255,0.47368421052631593,0.16304347826086962,0.6923076923076934,0.7751196172248804,4.0,4,2017
2500,West Virginia,B12,1,0.8556149732620324,0.6122448979591839,0.1282051282051282,0.9634398346844698,0.3200000000000003,0.606299212598425,1.0,0.3163265306122449,0.6321428571428572,1.0000000000000002,0.8131868131868134,0.7692307692307694,0.728643216080402,0.8755364806866953,0.29323308270676707,0.45774647887323905,0.4962406015037595,0.6847826086956519,0.8321678321678334,0.7751196172248804,4.0,3,2017
2501,Purdue,B10,1,0.786096256684492,0.6530612244897958,0.29059829059829045,0.9314894293435066,0.6720000000000006,0.5196850393700787,0.1907894736842105,0.44897959183673475,0.6464285714285716,0.10569105691056913,0.42307692307692313,0.1923076923076923,0.44723618090452266,0.03433476394849777,0.511278195488722,0.464788732394366,0.8045112781954886,0.45652173913043503,0.7062937062937076,0.736842105263158,4.0,3,2017
2502,Butler,BE,1,0.713903743315508,0.6904761904761902,0.4529914529914527,0.8903195040534099,0.5840000000000005,0.7637795275590546,0.6052631578947368,0.11224489795918347,0.425,0.34959349593495936,0.22527472527472514,0.39230769230769247,0.6381909547738696,0.6394849785407727,0.6466165413533833,0.7957746478873235,0.5263157894736845,0.4673913043478257,0.4825174825174834,0.7320574162679426,4.0,3,2017
2503,Virginia,ACC,1,0.8235294117647056,0.4897959183673466,0.025641025641025994,0.9601017326339215,0.40800000000000036,0.393700787401575,0.638157894736842,0.1734693877551019,0.5535714285714286,0.4390243902439024,0.2857142857142858,0.20000000000000018,0.08040201005025138,0.5021459227467809,0.28571428571428603,0.35915492957746453,0.6691729323308273,0.2934782608695654,0.0,0.7081339712918661,5.0,2,2017
2504,Iowa St.,B12,1,0.7941176470588236,0.768707482993197,0.4230769230769229,0.9264027976474328,0.6160000000000005,0.622047244094488,0.6578947368421052,0.020408163265305923,0.20714285714285702,0.3414634146341464,0.1428571428571428,0.7461538461538464,0.16080402010050276,0.15021459227467815,0.4436090225563909,0.5281690140845066,0.7819548872180451,0.6086956521739131,0.6503496503496509,0.7799043062200958,5.0,2,2017
2505,Notre Dame,ACC,1,0.7700534759358286,0.7448979591836733,0.4316239316239314,0.9168653632172946,0.5040000000000004,0.6299212598425199,0.6118421052631577,0.010204081632652962,0.2928571428571428,0.2764227642276422,0.23076923076923084,0.6846153846153846,0.2110552763819098,0.19742489270386254,0.37593984962406024,0.577464788732394,0.6616541353383458,0.5217391304347823,0.55944055944056,0.7511961722488039,5.0,2,2017
2506,Minnesota,B10,1,0.5962566844919784,0.40476190476190466,0.2820512820512824,0.83102845334605,0.11200000000000054,0.3149606299212597,0.4013157894736842,0.22448979591836737,0.4,0.1869918699186992,0.3626373626373627,0.6384615384615386,0.7638190954773871,0.3047210300429185,0.12030075187969969,0.316901408450704,0.35338345864661624,0.2065217391304346,0.7412587412587426,0.645933014354067,5.0,1,2017
2507,SMU,Amer,0,0.8502673796791445,0.768707482993197,0.3333333333333326,0.951994913368304,0.5840000000000005,0.38582677165354307,0.3947368421052632,0.3061224489795915,0.8035714285714288,0.24390243902439024,0.7747252747252751,0.34615384615384603,0.5829145728643217,0.10729613733905585,0.3834586466165417,0.288732394366197,0.8270676691729326,0.3369565217391308,0.314685314685315,0.7751196172248804,6.0,1,2017
2508,Cincinnati,Amer,0,0.7754010695187168,0.6054421768707483,0.24786324786324743,0.9306946431409951,0.37600000000000033,0.3228346456692912,0.6249999999999998,0.1428571428571428,0.6357142857142859,0.39837398373983723,0.6813186813186813,0.5769230769230769,0.4070351758793971,0.3004291845493564,0.4661654135338349,0.09859154929577452,0.36842105263157876,0.5869565217391304,0.35664335664335756,0.736842105263158,6.0,2,2017
2509,Creighton,BE,1,0.6737967914438503,0.5816326530612246,0.3803418803418803,0.8733110793196631,0.8240000000000007,0.6929133858267713,0.44736842105263147,0.3265306122448981,0.22499999999999987,0.3252032520325203,0.06043956043956045,0.5923076923076926,0.1758793969849246,0.3090128755364808,0.7894736842105265,0.7183098591549295,0.7669172932330826,0.43478260869565233,0.8671328671328675,0.6746411483253589,6.0,1,2017
2510,Maryland,B10,1,0.572192513368984,0.5442176870748301,0.4957264957264962,0.7965347321570498,0.40800000000000036,0.5039370078740157,0.23684210526315785,0.5204081632653061,0.35000000000000003,0.2195121951219512,0.401098901098901,0.8,0.7085427135678393,0.45064377682403445,0.3834586466165417,0.3943661971830985,0.5037593984962405,0.5652173913043481,0.5804195804195809,0.645933014354067,6.0,1,2017
2511,Michigan,B10,1,0.8449197860962567,0.8809523809523809,0.4829059829059825,0.9424574789381658,0.7760000000000007,0.8503937007874018,0.6513157894736842,0.030612244897958885,0.2285714285714285,0.3414634146341464,0.08791208791208782,0.6230769230769233,0.28643216080402034,0.2188841201716737,0.7819548872180446,0.7042253521126756,0.6691729323308273,0.9565217391304341,0.2587412587412592,0.6507177033492824,7.0,3,2017
2512,Saint Mary's,WCC,0,0.804812834224599,0.7006802721088436,0.3205128205128207,0.937370847242092,0.8399999999999999,0.33070866141732225,0.15789473684210525,0.36734693877551017,0.8178571428571431,0.0,0.5494505494505495,0.0,0.170854271356784,0.19313304721030045,0.8270676691729326,0.38028169014084456,0.736842105263158,0.10869565217391308,0.06293706293706336,0.6555023923444977,7.0,2,2017
2513,South Carolina,SEC,1,0.6844919786096257,0.38435374149659873,0.11538461538461542,0.8974725798760134,0.0,0.34645669291338566,0.6907894736842106,0.4591836734693875,0.5035714285714286,0.7317073170731707,0.598901098901099,0.7461538461538464,0.7939698492462313,0.9613733905579401,0.0,0.38028169014084456,0.2857142857142856,0.1739130434782612,0.6503496503496509,0.5502392344497609,7.0,5,2017
2514,Dayton,A10,0,0.5481283422459893,0.48299319727891143,0.457264957264957,0.7782546494992849,0.5040000000000004,0.5196850393700787,0.5657894736842104,0.3061224489795915,0.35357142857142865,0.45528455284552827,0.13736263736263732,0.42307692307692313,0.9547738693467336,0.5622317596566525,0.3834586466165417,0.5070422535211265,0.6616541353383458,0.35869565217391264,0.6503496503496509,0.5406698564593302,7.0,1,2017
2515,Wisconsin,B10,1,0.7593582887700536,0.5816326530612246,0.2435897435897436,0.9248132252424098,0.38400000000000034,0.5039370078740157,0.4671052631578947,0.3163265306122449,0.7750000000000001,0.3414634146341464,0.7032967032967032,0.3076923076923077,0.42713567839195976,0.2532188841201718,0.39097744360902276,0.2183098591549295,0.47368421052631593,0.9347826086956519,0.28671328671328755,0.7129186602870814,8.0,3,2017
2516,Miami FL,ACC,1,0.6310160427807487,0.4557823129251699,0.29059829059829045,0.8531235097758704,0.29600000000000026,0.5118110236220472,0.22368421052631576,0.5714285714285714,0.6035714285714286,0.24390243902439024,0.5659340659340659,0.4846153846153849,0.4974874371859297,0.28326180257510736,0.29323308270676707,0.464788732394366,0.4511278195488724,0.43478260869565233,0.30069930069930084,0.6076555023923446,8.0,1,2017
2517,Northwestern,B10,1,0.5855614973262033,0.46938775510204067,0.3803418803418803,0.8149737720553173,0.19200000000000061,0.393700787401575,0.42763157894736825,0.2142857142857142,0.425,0.21138211382113803,0.42307692307692313,0.6692307692307693,0.306532663316583,0.6008583690987125,0.21804511278195493,0.28169014084507005,0.34586466165413565,0.4673913043478257,0.46153846153846256,0.5645933014354068,8.0,2,2017
2518,Arkansas,SEC,1,0.5614973262032088,0.5952380952380953,0.5769230769230762,0.7792083929422985,0.3280000000000003,0.5275590551181097,0.42763157894736825,0.2755102040816326,0.3357142857142855,0.2601626016260161,0.4835164835164836,0.9461538461538466,0.6884422110552766,0.7296137339055796,0.3082706766917296,0.471830985915493,0.518796992481203,0.45652173913043503,0.7482517482517492,0.6555023923444977,8.0,2,2017
2519,Vanderbilt,SEC,1,0.6577540106951874,0.5136054421768708,0.3205128205128207,0.868065490383087,0.38400000000000034,0.5511811023622046,0.1644736842105264,0.43877551020408156,0.3392857142857143,0.0650406504065042,0.0934065934065933,0.39230769230769247,0.5226130653266332,0.36909871244635195,0.1654135338345868,0.4788732394366191,0.6015037593984962,0.5217391304347823,0.4685314685314692,0.4736842105263159,9.0,1,2017
2520,Michigan St.,B10,1,0.6042780748663099,0.48299319727891143,0.36752136752136755,0.8303926243840408,0.5360000000000005,0.4409448818897639,0.0,0.6734693877551021,0.4857142857142857,0.04878048780487809,0.3351648351648351,0.41538461538461546,0.4572864321608041,0.5407725321888414,0.5263157894736841,0.288732394366197,0.5789473684210527,0.6086956521739131,0.5454545454545459,0.48803827751196177,9.0,2,2017
2521,Virginia Tech,ACC,1,0.5828877005347596,0.7142857142857149,0.6923076923076921,0.7890637418534415,0.7679999999999998,0.7795275590551185,0.256578947368421,0.33673469387755084,0.16428571428571415,0.09756097560975596,0.016483516483516425,0.6615384615384616,0.829145728643216,0.223175965665236,0.6541353383458652,0.633802816901408,0.8045112781954886,0.793478260869565,0.6783216783216792,0.6267942583732058,9.0,1,2017
2522,Seton Hall,BE,1,0.5133689839572196,0.3911564625850339,0.39743589743589736,0.7536162772214275,0.20800000000000018,0.622047244094488,0.17105263157894732,0.5714285714285714,0.785714285714286,0.17886178861788626,0.6923076923076925,0.26923076923076916,0.6633165829145731,0.6008583690987125,0.278195488721805,0.5633802816901405,0.3157894736842102,0.5543478260869565,0.6013986013986026,0.598086124401914,9.0,1,2017
2523,Wichita St.,MVC,0,0.8262032085561497,0.6734693877551021,0.25213675213675213,0.9483388968367511,0.5520000000000005,0.21259842519685002,0.506578947368421,0.23469387755102034,0.7750000000000002,0.3252032520325203,0.6098901098901102,0.17692307692307696,0.8040201005025125,0.5579399141630902,0.36090225563909817,0.14084507042253502,0.7969924812030076,0.23913043478260887,0.6783216783216792,0.6650717703349283,10.0,2,2017
2524,Oklahoma St.,B12,1,0.8128342245989306,0.9999999999999996,0.6837606837606836,0.9194086790653316,0.5360000000000005,0.9527559055118111,0.44078947368421056,0.43877551020408156,0.6464285714285715,0.4065040650406504,0.8351648351648353,0.7692307692307694,0.6532663316582914,1.0,0.33834586466165417,0.873239436619718,0.8045112781954886,0.8043478260869565,0.8811188811188817,0.6267942583732058,10.0,1,2017
2525,Marquette,BE,1,0.6925133689839573,0.8299319727891157,0.6623931623931623,0.8653632172945479,0.8160000000000007,0.8740157480314963,0.36842105263157887,0.346938775510204,0.3428571428571429,0.24390243902439024,0.2197802197802199,0.5615384615384615,0.33165829145728654,0.5836909871244637,0.511278195488722,0.7464788732394365,1.0,0.8478260869565215,0.7832167832167842,0.4976076555023924,10.0,1,2017
2526,VCU,A10,0,0.48395721925133667,0.36394557823129237,0.41025641025641013,0.7234144015259895,0.29600000000000026,0.5039370078740157,0.513157894736842,0.3979591836734695,0.5535714285714286,0.46341463414634143,0.4505494505494507,0.4307692307692308,0.6030150753768844,0.8068669527896996,0.4210526315789478,0.4225352112676055,0.26315789473684204,0.5217391304347823,0.6853146853146859,0.5311004784688996,10.0,1,2017
2527,Wake Forest,ACC,1,0.6871657754010698,0.8503401360544216,0.6965811965811963,0.8574153552694327,0.5440000000000005,0.9133858267716537,0.2894736842105263,0.25510204081632626,0.525,0.07317073170731692,0.41758241758241765,0.4461538461538461,0.8190954773869348,0.682403433476395,0.4661654135338349,0.8521126760563376,0.6691729323308273,0.7391304347826084,0.8181818181818192,0.5311004784688996,11.0,0,2017
2528,Kansas St.,B12,1,0.6390374331550803,0.5034013605442178,0.33760683760683774,0.8553489111429026,0.4320000000000004,0.6692913385826773,0.49999999999999994,0.5306122448979593,0.31785714285714295,0.5528455284552847,0.35164835164835173,0.8,0.8391959798994977,0.4849785407725321,0.4436090225563909,0.38732394366197154,0.4962406015037595,1.0000000000000004,0.4825174825174834,0.5502392344497609,11.0,1,2017
2529,Rhode Island,A10,0,0.6122994652406417,0.46598639455782287,0.3333333333333326,0.8392942298521698,0.28000000000000025,0.30708661417322825,0.49999999999999994,0.25510204081632626,0.5285714285714286,0.33333333333333326,0.5329670329670328,0.5999999999999999,0.7437185929648245,0.9828326180257513,0.39849624060150424,0.38028169014084456,0.2781954887218041,0.05434782608695654,0.5174825174825184,0.48803827751196177,11.0,2,2017
2530,Xavier,BE,1,0.6310160427807484,0.6190476190476186,0.4957264957264962,0.8386584008901606,0.3680000000000003,0.8267716535433074,0.24342105263157898,0.4591836734693875,0.7392857142857143,0.17886178861788626,0.6263736263736264,0.27692307692307705,0.8391959798994977,0.4849785407725321,0.4586466165413534,0.8802816901408446,0.36842105263157876,0.4782608695652173,0.5664335664335676,0.5454545454545455,11.0,4,2017
2531,Providence,BE,1,0.5267379679144385,0.3707482993197275,0.3504273504273505,0.769512001271658,0.3280000000000003,0.6692913385826773,0.4276315789473685,0.4591836734693875,0.3392857142857142,0.4065040650406504,0.18131868131868112,0.5153846153846156,0.6884422110552766,0.36051502145922754,0.24060150375939893,0.697183098591549,0.5639097744360906,0.4130434782608692,0.5104895104895109,0.4976076555023924,11.0,0,2017
2532,USC,P12,1,0.4973262032085563,0.5408163265306118,0.6111111111111103,0.7199173422349389,0.39200000000000035,0.7086614173228347,0.44736842105263147,0.18367346938775486,0.40357142857142864,0.21138211382113803,0.4340659340659341,0.7307692307692306,0.6231155778894473,0.08154506437768239,0.3834586466165417,0.5070422535211265,0.4962406015037595,0.8478260869565215,0.6853146853146859,0.5311004784688996,11.0,2,2017
2533,Middle Tennessee,CUSA,0,0.5481283422459896,0.46938775510204067,0.44017094017093994,0.7792083929422985,0.5440000000000005,0.5354330708661417,0.5789473684210527,0.1734693877551019,0.642857142857143,0.36585365853658547,0.3846153846153848,0.1461538461538463,0.2814070351758795,0.6909871244635196,0.5789473684210531,0.5,0.5488721804511276,0.4130434782608692,0.384615384615385,0.5645933014354068,12.0,2,2017
2534,Nevada,MWC,0,0.5053475935828877,0.554421768707483,0.6153846153846154,0.7286599904625658,0.41600000000000037,0.5669291338582676,0.3289473684210526,0.16326530612244894,0.5642857142857143,0.04878048780487809,0.401098901098901,0.3384615384615388,0.8492462311557789,0.2618025751072962,0.24812030075187996,0.6549295774647881,0.6466165413533838,0.21739130434782616,0.7482517482517492,0.5502392344497609,12.0,1,2017
2535,Princeton,Ivy,0,0.48395721925133667,0.3469387755102038,0.38888888888888884,0.723573358766492,0.4720000000000004,0.598425196850394,0.631578947368421,0.1326530612244896,0.3964285714285715,0.39837398373983723,0.05494505494505497,0.2153846153846155,0.0,0.424892703862661,0.34586466165413565,0.48591549295774605,0.6015037593984962,0.597826086956522,0.2727272727272734,0.4497607655502393,12.0,1,2017
2536,UNC Wilmington,CAA,0,0.4973262032085563,0.6904761904761902,0.7991452991452985,0.7064059767922429,0.6160000000000005,0.9527559055118111,0.7105263157894737,0.0,0.5607142857142857,0.3902439024390245,0.5164835164835164,0.5076923076923079,0.3216080402010051,0.7510729613733907,0.7368421052631584,1.0,0.48872180451127845,0.5434782608695654,0.7832167832167842,0.5406698564593302,12.0,1,2017
2537,Vermont,AE,0,0.4732620320855615,0.4285714285714284,0.5085470085470081,0.7037037037037038,0.6399999999999997,0.590551181102362,0.4736842105263158,0.3163265306122449,0.5142857142857143,0.34959349593495936,0.36813186813186816,0.40000000000000013,0.4974874371859297,0.18884120171673813,0.7218045112781954,0.48591549295774605,0.5338345864661656,0.6413043478260869,0.384615384615385,0.5023923444976077,13.0,1,2017
2538,East Tennessee St.,SC,0,0.43048128342246006,0.33673469387755084,0.46153846153846123,0.6609442060085836,0.6799999999999997,0.598425196850394,0.38157894736842096,0.7040816326530615,0.5142857142857145,0.5447154471544715,0.3846153846153848,0.42307692307692313,0.9246231155778895,0.6909871244635196,0.6842105263157894,0.4014084507042255,0.6466165413533838,0.6956521739130435,0.7832167832167842,0.43540669856459335,13.0,1,2017
2539,Bucknell,Pat,0,0.40374331550802156,0.3707482993197275,0.5470085470085464,0.6223175965665236,0.6399999999999997,0.5433070866141732,0.35526315789473684,0.510204081632653,0.37857142857142867,0.3577235772357723,0.20329670329670324,0.46153846153846145,0.6432160804020104,0.4721030042918456,0.6315789473684212,0.45774647887323905,0.6240601503759398,0.5652173913043481,0.7762237762237776,0.368421052631579,13.0,1,2017
2540,Winthrop,BSth,0,0.2647058823529413,0.268707482993197,0.641025641025641,0.4242568749006518,0.49600000000000044,0.4409448818897639,0.35526315789473684,0.3979591836734695,0.3428571428571429,0.2682926829268293,0.17582417582417587,0.5000000000000002,0.6934673366834174,0.5321888412017167,0.37593984962406024,0.41549295774647854,0.6240601503759398,0.3369565217391308,0.8391608391608392,0.38277511961722493,13.0,1,2017
2541,New Mexico St.,WAC,0,0.3422459893048131,0.40816326530612246,0.6923076923076921,0.5318709267207121,0.4320000000000004,0.5354330708661417,0.27631578947368424,0.5714285714285714,0.6714285714285716,0.30894308943089444,0.686813186813187,0.5076923076923079,0.949748743718593,0.5622317596566525,0.6240601503759402,0.640845070422535,0.29323308270676707,0.14130434782608736,0.6153846153846159,0.4593301435406699,14.0,1,2017
2542,Florida Gulf Coast,ASun,0,0.27540106951871646,0.3537414965986394,0.7307692307692304,0.434271181052297,0.5280000000000005,0.6456692913385824,0.2697368421052631,0.40816326530612224,0.5678571428571428,0.1707317073170731,0.5879120879120878,0.5923076923076926,0.4723618090452262,0.5922746781115881,0.7142857142857144,0.7746478873239435,0.3082706766917296,0.21739130434782616,0.4825174825174834,0.38755980861244027,14.0,1,2017
2543,Iona,MAAC,0,0.24598930481283426,0.40476190476190466,0.841880341880342,0.3881735813066285,0.48800000000000043,0.7007874015748032,0.4013157894736842,0.26530612244897944,0.23571428571428563,0.2195121951219512,0.2142857142857142,0.7846153846153847,0.33165829145728654,0.4849785407725321,0.255639097744361,0.5422535211267605,0.759398496240602,0.7717391304347827,0.7972027972027984,0.1913875598086125,14.0,1,2017
2544,Kent St.,MAC,0,0.18983957219251318,0.22789115646258473,0.7094017094017091,0.2996343983468448,0.07200000000000051,0.7086614173228347,0.375,0.40816326530612224,0.7142857142857144,0.30081300813008127,0.8241758241758244,0.607692307692308,0.4070351758793971,0.5236051502145923,0.19548872180451138,0.5985915492957745,0.1578947368421053,0.6847826086956519,0.6433566433566442,0.12440191387559812,14.0,1,2017
2545,Troy,SB,0,0.21657754010695207,0.3877551020408161,0.8675213675213667,0.3431886822444763,0.3440000000000003,0.7086614173228347,0.2894736842105263,0.3979591836734695,0.4535714285714286,0.1869918699186992,0.42307692307692313,0.607692307692308,0.7889447236180906,0.45922746781115864,0.37593984962406024,0.669014084507042,0.4135338345864663,0.5543478260869565,0.6363636363636376,0.08133971291866038,15.0,1,2017
